main_user,userid,screen_name,name,description,contributors_enabled,protected,followers,following_cnt,followers_cnt,listed_cnt,status_cnt,favourites_cnt,language,created-at,verified,url,avatar,users_twt_date,location
contra_investor,1662153901,tinabasetia,Chowkidar Tina Basetia ?,Apni Dharti Apna Raaj Chattrapati Shivaji Maharaj ka Sapna Hindu Swaraaj..??Har Har Mahadev... ??,False,False,friends,618,4119,45,34346,11477,en,2013-08-11 09:33:30,False,,,2019-04-05 15:38:07,New Delhi  India
contra_investor,1050035275227836416,stupidpidi,Stu-PIDI-ty,Stu-PIDI-ty is a disease. Let's find a cure for Pappu Gandhi fans.  #CongressMuktBharat #PhirEkBaarModiSarkar #MainBhiChowkidar,False,False,friends,968,121,0,6065,5084,en,2018-10-10 14:48:13,False,,,2019-04-05 13:47:12,
contra_investor,1977874639,hindivadi,??????? ?????? ??????,#????????? | ??? | ???????? ?????? | ?????? | ???? ???? | ??????????? | ?????? | Engineer | political media advisor | #IAmNewIndia,False,False,friends,9702,10016,11,6946,2732,en,2013-10-21 07:43:15,False,https://t.co/Pw13U0ilRV,,2019-04-05 06:19:51,Kanpur  India
contra_investor,849352611543351296,pramodmishraup,Pramod Mishra,Only Hindu ?? Follow,False,False,friends,459,473,0,4973,347,en,2017-04-04 20:06:57,False,,,2019-04-04 10:32:19,Gorakhpur  Delhi
contra_investor,1368737382,sambitswaraj,Chowkidar Sambit Patra,Surgeon by ProfessionPolitician by Passion...National Spokesperson of BJP,False,False,friends,495,2887672,952,40856,4720,en,2013-04-21 05:37:53,True,https://t.co/ffQta44KNI,,2019-04-05 14:51:53,Delhi
contra_investor,906472714004811776,Rukhsanart,Chowkidar Rukhsana,{??? ???? ?????? ?? ??????? ????}?{?? ?? ???? ??? ???}?{?? ??? ??? ?? ??? ??????} ?{??? ???? ??? ???}? {?? ????}?{?? ????},False,False,friends,3161,4215,6,2747,188,en,2017-09-09 11:01:51,False,,,2019-04-05 13:30:32,India
contra_investor,1061900446418198528,TeamNamoBrigade,Team Namo Brigade,,False,False,friends,25,1465,2,246,241,en,2018-11-12 08:36:10,False,,,2019-04-05 15:40:26,
contra_investor,870366536,GeneralBakshi,Maj Gen GD Bakshi SM,Combat veteranPhd in Strategic Studies. Author of 25 books Editor in Chief Defense & Security Alert magazine.Country comes First Always & Everytime.,False,False,friends,39,262511,238,1445,1,en,2012-10-09 18:19:27,False,http://t.co/WzrQocO6sd,,2019-04-05 04:11:32,Gurgaon 
contra_investor,990185512798433280,SumanSh58123278,Chowkidaar Suman Kaul Sharma???? #MainbhiChowkidar,Engineer Proud Hindu Nationalist. DISLIKE Left INC IMPORTED leaders and INVADER'S faiths. Great Narendra Modi ji is only one and last hope of Bharatvarsh.,False,False,friends,6001,6690,7,72530,69285,en,2018-04-28 11:06:37,False,,,2019-04-05 15:06:17,Delhi/ Jammu  HINDU DESH
contra_investor,1076101500827426816,SOmYa__SinGH,Chowkidar Somya Singh,????Follow Back ??????????,False,False,friends,249,8722,1,3470,81,en,2018-12-21 13:06:05,False,,,2019-04-05 14:26:52,India
contra_investor,947795174544916481,Sunitagupta__,Sunita Gupta ????,,False,False,friends,198,44985,32,314792,2270,en,2018-01-01 11:42:33,False,,,2019-04-05 12:49:27,India 
contra_investor,1057537632006168576,KarunaGopal1,Chowkidar Karuna Gopal,President Futuristic Cities | Smart Cities Advisor | Harvard Kennedy School of Government USA | IVLP Fellow US Department of State |MRICS UK | BJP Leader,False,False,friends,607,14976,32,6335,11064,en,2018-10-31 07:39:54,False,https://t.co/hh2yiOTBqS,,2019-04-05 12:43:52,Hyderabad  India
contra_investor,120649992,iMac_too,iMac_too,'That's not the point.',False,False,friends,154,38254,252,82730,2800,en,2010-03-07 03:39:16,False,,,2019-04-05 15:38:08,Mumbai
contra_investor,4472065032,TrueIndology,True Indology,Indian literature Archaeology HistoryLinguisticsTheology https://t.co/blvrskIlDZ?  Likes and Retweets are not endorsements.,False,False,friends,413,158373,593,20999,40912,en,2015-12-06 06:22:48,False,https://t.co/zqPiiz9yw1,,2019-04-03 14:53:20,
contra_investor,3308676374,padhalikha,Eminent Intellectual,I am an eminent citizen of India. My views are better than the views of ordinary stinking conservative Indians. I am progressive liberal and intellectual.,False,False,friends,1,43422,274,7791,10,en,2015-08-07 10:50:52,False,http://t.co/ZBVVFCNswX,,2019-04-05 09:09:55,at a 5-star hotel for Lit Fest
contra_investor,103849564,YRDeshmukh,Yashwant Deshmukh ????,#BornBanarasi #ElectionNerd #BroadcastNeanderthal #SanghiNaxellite #DotingBabaOfPihuAndBabu.,False,False,friends,944,145143,602,54078,23612,en,2010-01-11 13:12:51,True,https://t.co/gRNiPT6VQC,,2019-04-05 15:02:10,Always On The Move.
contra_investor,893877560471310336,Mahende67015515,??????? ???? ?????,??????? ??? ?? ??130 ????? ????????? ?? ?? ?? ???? ??? ?????? ?? ???? ?? ??????? ???? ?? ??? ?????? ?????????? ??????? ?? ?????????? ?? ??? ?? ??????? ?????,False,False,friends,378,18556,28,17956,20946,en,2017-08-05 16:53:12,False,,,2019-04-05 15:36:45,Gurgaon  India
contra_investor,1039046699824635904,MukeshT42613385,MukeshTiwari,?? ???? ???? ????? ??????? ?????????? ???? ????,False,False,friends,2088,2099,0,15081,35049,en,2018-09-10 07:03:32,False,,,2019-03-23 10:10:01,
contra_investor,399538143,RaviMishra46,Chowkidar 'Sun',Electrical Engineer; Amateur Astronomer,False,False,friends,1461,748,8,7567,1821,en,2011-10-27 17:06:02,False,,,2019-04-05 09:34:19,Gwalior  INDIA
contra_investor,747311991283298310,SengarAjay505,Chowkidar ????? ????????? ???? ????,#CA_Finalist... #Proud_Indian... Followed by PM @NarendraModi ji  and Shri @amitshah ji RT's not Endorsement..My Tweets in Like.. #??_??????,False,False,friends,1083,50232,208,517879,30065,en,2016-06-27 06:13:57,False,https://t.co/ZDYVxIFjbJ,,2019-04-05 15:23:13,India
contra_investor,1324334436,PiyushGoyal,Chowkidar Piyush Goyal,Minister of Railways and Coal Government of India |Office: @PiyushGoyalOffc,False,False,friends,518,5408646,1920,20823,5979,en,2013-04-03 11:02:14,True,https://t.co/5MVUlsL6Pa,,2019-04-05 15:31:27,India
contra_investor,833661209673072641,aady2017,Aadarsh Kumar future CHOWKIDAAR of india,14yr old.luv India n NAMO. hindu nationalist.anti natl pls dont message me.i cant go down to ur level.if a kid cn see right/wrong n u cant thn no point talking,False,False,friends,64,69,0,360,802,en,2017-02-20 12:54:55,False,,,2019-04-05 04:48:31,india
contra_investor,978251308800016384,JaiShreeRam90,Hukumdev Yadav ??,Opinions are my own and not the views of any individual or party.Parody Account.Follow me here...,False,False,friends,39,18081,8,5269,5174,en,2018-03-26 12:44:21,False,https://t.co/Y0jXOBsU0m,,2019-04-05 15:41:42,
contra_investor,97217966,nitin_gadkari,Chowkidar Nitin Gadkari,Minister of Road Transport & Highways Shipping and Water Resources River Development & Ganga Rejuvenation Government of India.,False,False,friends,131,4733865,1469,3240,185,en,2009-12-16 14:21:26,True,,,2019-04-05 08:11:33,www.nitingadkari.org
contra_investor,1346439824,rajnathsingh,Chowkidar Rajnath Singh,????????? (???? ?????) Home Minister of India,False,False,friends,271,12709105,2668,4100,251,en,2013-04-12 09:46:07,True,https://t.co/vi2hmSqPkb,,2019-04-05 05:17:47,
contra_investor,1447949844,AmitShah,Chowkidar Amit Shah,National President of Bharatiya Janata Party / President Gujarat Cricket Association,False,False,friends,283,13119460,2463,8424,165,en,2013-05-22 04:43:54,True,https://t.co/T8qyKzhROF,,2019-04-05 15:05:47,
contra_investor,137780376,Dev_Fadnavis,Chowkidar Devendra Fadnavis,Chief Minister of Maharashtra,False,False,friends,26,3460368,1271,30307,696,en,2010-04-27 18:58:50,True,https://t.co/lp0xQtgeIb,,2019-04-05 14:02:19,Maharashtra State India
contra_investor,1251083774,ChouhanShivraj,Chowkidar Shivraj Singh Chouhan,The Common Man of Madhya Pradesh.,False,False,friends,263,5324106,1614,25009,1996,en,2013-03-08 07:55:33,True,https://t.co/PiHHntsPrZ,,2019-04-05 13:11:10,Madhya Pradesh
contra_investor,130104041,smritiirani,Chowkidar Smriti Z Irani,Union Cabinet Minister of Textiles Government of India. Member of Parliament Rajya Sabha representing the state of Gujarat.,False,False,friends,414,8999423,2943,28700,80,en,2010-04-06 09:32:32,True,,,2019-04-05 15:22:36,India
contra_investor,2950206855,HFiskJohnson,H Fisk Johnson Ph.D.,CEO @SCJohnson Scientist and Father committed to environmental and social progress. ?What matters most is living up to the expectations of future generations?,False,False,friends,139,110898,140,182,48,en,2014-12-29 23:40:18,True,https://t.co/7Unpcr6VZR,,2019-04-01 10:54:30,Wisconsin  USA
contra_investor,18576537,IDF,Israel Defense Forces,Official IDF Twitter account in English: real-time information and updates. (RT?Endorsement). Espa?ol @FDIonline | Fran?ais @Tsahal_IDF | @idfonline ?????,False,False,friends,45,1004659,7651,19094,51,en,2009-01-03 08:53:43,True,https://t.co/8CnpYKzLAr,,2019-04-03 18:31:07,Israel
contra_investor,2449129050,singhmousami20,Mousami Singh,,False,False,friends,12,74,1,9285,636,en,2014-04-17 06:18:03,False,,,2019-04-05 08:18:03,
contra_investor,1027571367296651264,AjeetYadavfgt,????????? ????  ???? ??????,?????? ??????????? ???? ?? ??     ???? ????? ???? ?? ???????? ???? ???? ?????? ?? ???? ????????? ?? ?????? ??? ?????? ?????,False,False,friends,676,9013,3,58413,484,en,2018-08-09 15:04:40,False,,,2019-04-05 15:25:45,Uttar Pradesh  India
contra_investor,532895350,BJP4Maharashtra,????? ??????????,Official Twitter Account of BJP Maharashtra ?????????? ??????? ?????? ?????? ???? ???? https://t.co/P7zgrrKgbD,False,False,friends,160,145469,161,42507,18058,en,2012-03-22 06:56:02,True,https://t.co/8D9RTDzbPQ,,2019-04-05 14:47:20,??????????
contra_investor,1069631241652060160,ijokini,Jokini ???? Sainik,?? ???? ??? ///????? ??????/ ???????? ?????? ?? ????? ???? /??? ?? ???????? ?? ???? ? ????//?? ??????? ?? //????? ???//,False,False,friends,6730,20926,9,8463,17067,en,2018-12-03 16:35:35,False,,,2019-04-05 15:15:09,????? ?? ??? ??? 
contra_investor,1097945521971294208,sindhi_princess,Aisha Habiba(Hafsa)????~Shree Raam ki Deewani???,Pakistan ki Pari?? #PakistanIsPoorJust follow meZaynab from Gwadar Maria-Bahawalpur Saffiya- Sialkot Sawda -Umarkot & Rayhana- Kassur are my best friends??,False,False,friends,78,173,0,125,185,hi,2019-02-19 19:46:26,False,,,2019-03-20 15:36:00,Sindh(Hometown)  Gilgit (PoK)
contra_investor,251564985,ameytirodkar,amey tirodkar,Journalist. here with my personal views RTs not endorsement. ameytirodkar@gmail.com   ? ?? ?????: ?????? ????? ???????,False,False,friends,683,37230,84,35184,24800,en,2011-02-13 11:48:34,True,https://t.co/CtDffXAQz1,,2019-04-05 14:32:39,Mumbai  India
contra_investor,80803831,Neiru1,Chowkidar Neeru Singh Gyani,Bjpstate spokespersonstate vice coordinator media Artist,False,False,friends,1002,1864,6,3713,1272,en,2009-10-08 08:53:28,False,,,2019-04-04 20:00:39,  Mumbai Gwalior India
contra_investor,132865155,akri2000,Rajee Krishnan,A PERSON CAN ACHIEVE EVERYTHING BY BEING SIMPLE AND HUMBLE~~ RIG VEDA~~,False,False,friends,81847,124591,220,74307,2824,en,2010-04-14 11:29:22,False,,,2019-04-05 15:31:44,
contra_investor,1026032604124868608,thakur_deekshaa,Deeksha Singh ??,Modi and virat fan..??????Namo again.kshatriyaIf u don't like my tweets then don't argue.#MainBhiChowkidar,False,False,friends,208,1335,0,20367,31215,en,2018-08-05 09:10:10,False,,,2019-04-05 14:29:43,Uttar Pradesh  India
contra_investor,282679522,Let_us_express,#Chowkidar SHIVANGI Jain (2019 Modi era),#MBA in Finance #a Bibliophile #a passionate writer and author #blogger #an avid reader #love to share political opinion,False,False,friends,237,268,0,1712,2968,en,2011-04-15 17:50:31,False,,,2019-04-04 15:12:14,Jammu 
contra_investor,89376796,mithileshpandey,Mithilesh Pandey ????,#Technophile #DigitalIndia Namo & Yogi supporter| Followed by @ISC2 @PiyushGoyal @KapilMishra_IND @nsitharamanoffc @RajKSinghIndia     @SmritiIraniOffc,False,False,friends,1537,11062,108,33698,6826,en,2009-11-12 04:59:07,False,https://t.co/tm3yRSw1Sh,,2019-04-05 10:23:33,??????  ????  India
contra_investor,2530146175,inner_voice23,Chowkidar Gauri ?? ????,Proud Indian Proud Hindu NaMo BJP supporter RTs are not endorsements.,False,False,friends,1443,282,0,19806,795,en,2014-05-28 14:23:32,False,,,2019-04-04 18:48:08,India
contra_investor,1492884060,satishchoubey7,???? ????,???????? ?????????????????? ??????????? ???? ???????????? ???????? ???? ????? ???????????????? ????? ???? ?? ???? ???? ??? ?? ?????? ?? ??? ?? ???????? ???,False,False,friends,58478,56621,97,148766,148252,en,2013-06-08 13:21:48,False,,,2019-04-05 14:37:36,
contra_investor,124433366,ImRajMakwana,Chowkidar Rajendra????,RT are not EndorsementsJobless but never blamed GovernmentFan of @PutinRF_ENGBorn #Marwari but Proud #Hindu #MakeRupeeStronger,False,False,friends,352,192,1,8952,2367,en,2010-03-19 11:25:01,False,,,2019-04-05 15:24:12,Antarctica
contra_investor,2594370332,amanpandey219,??????? ??? ??????,PATRIOTIC | satiric | lunatic | narcissistic | artistic | practic | numismatic | aesthetic | mystic | foodic | sometimes critic| Engineer |*views are personal*,False,False,friends,127,500,6,835,2414,en,2014-06-29 06:58:42,False,,,2019-03-27 05:53:16,Nagpur  Maharashtra India
contra_investor,712786928,srish_1711,Chowkidar Srishti,#MainBhiChowkidar | #KrishnaConsciousness | #HyperNationalist | #ProudIndian | #Ambitious | #NAMOAGAIN ????,False,False,friends,1457,986,1,26038,48571,en,2012-07-23 17:27:06,False,,,2019-04-05 15:34:35,india
contra_investor,78060329,ReadIndyan,Nehru's ASAT - Jai Vigyan,Entrepreneur / IT / Banking / Mechanical Engr / Politics / Business / Sports / Rural Education / Pharma. Teacher to some and student of many. Dad.,False,False,friends,772,503,53,72266,29019,en,2009-09-28 16:49:34,False,,,2019-04-05 11:20:38,Singapore / Hyderabad  India
contra_investor,4825124885,hasiaf_johari,Chowkidar Hasi Johari ????,Unconditional love and respect for Indian Army???? followedby @megirish2001 ma'am ??@ex_mjay sir??@IPraveenDixit sir @GitaSKapoor ma'am ?? @Harshgo sir ??,False,False,friends,1474,753,0,10989,49602,en,2016-01-18 19:45:59,False,,,2019-04-05 15:39:31,India ????
contra_investor,1107170272275255296,mai_rushi,Rushi Wasekar Mai Bhi Choukidar,Mai bhi choukidar ab ki baar Modi sarkar,False,False,friends,75,15,0,70,154,en,2019-03-17 06:42:17,False,,,2019-04-05 03:37:22,
contra_investor,356128911,ppandya_can,Chowkidar Piyush Pandya,Proudly @narendramodi Bhakt | Executive Committee Member at @bjp4india | Travel Buff | Fan of Indian Railways | IT Entrepreneur | RT ? Endorsement,False,False,friends,734,739,0,2241,12012,en,2011-08-16 11:34:41,False,,,2019-04-05 01:09:33,India
contra_investor,213560463,UmeshRSharma,Umesh Sharma,IT Executive with successful transforming IT Infrastructure with Automation & Integration to business. DGM in Reliance Jio Infocomm Mumbai.,False,False,friends,325,81,0,294,183,en,2010-11-09 06:43:02,False,,,2019-04-01 02:54:07,Mumbai
contra_investor,277473815,iankitvora,Chowkidar Ankit Vora,An Engineer by profession | Patriot | Positive Thinker | common TaxPayer | Tweets on Current Affairs Technology & Politics | #ShivBhakt #ModiFan #IndianArmyFan,False,False,friends,775,4235,101,71645,45132,en,2011-04-05 13:02:31,False,,,2019-04-05 15:40:20,Gujarat  India
contra_investor,1065545576123691008,EstherM91555324,Esther M,,False,False,friends,0,5,0,28,419,en,2018-11-22 10:00:37,False,,,2019-03-17 13:54:01,
contra_investor,124470435,shivaniojha,??????? ?????? ??? ? ????,#MainBhiChowkidar,False,False,friends,757,412,2,25659,34350,en,2010-03-19 14:07:12,False,,,2019-04-05 15:02:52,Navi Mumbai  Bharat
contra_investor,2933444095,AradhyeKedar,Chowkidar_Kedar,non secular hindu Indian blocked by @Waglenikhil @rajdeepsardesai @sagilarashid @charuklp etc .many many more #????_?_????????,False,False,friends,498,314,0,5729,19532,en,2014-12-17 11:55:03,False,,,2019-04-05 04:41:12,
contra_investor,390677061,Tejasvi_Surya,Chowkidar Tejasvi Surya,Advocate | General Secretary - BJP Youth Wing Karnataka | National Social Media Campaign Team for 2019 | #MadeinIndia,False,False,friends,701,106742,106,5346,2166,en,2011-10-14 10:50:33,True,https://t.co/jHdBizVQTd,,2019-04-05 14:57:34,Bengaluru  India
contra_investor,2877839294,muglikar_,Chowkidar Ashu,Tweets on Corporate Laws Policy Economics and Politics.Maverick.Lover of Ideas. Slayer of Hoaxes. Gareebon Ka Economist. Farmer,False,False,friends,335,79931,321,43744,60939,en,2014-10-26 05:16:45,True,https://t.co/7WnIQIGkfz,,2019-04-05 15:31:07,Pune  India
contra_investor,2386805461,Sunil4uSan,????? ????,?????? ???  ?????? ?? ???? ?? ??? ??? ??? ????? ?? ???????? ???? ??? ??? ?? ???? ?????? ??????? ...!!!,False,False,friends,220,1807,6,5403,21032,en,2014-03-13 11:07:35,False,,,2019-04-05 13:34:32,Bhopal  India
contra_investor,1459876171,AISA_tweets,AISA,The official twitter handle of All India Students Association.,False,False,friends,334,7159,31,4854,299,en,2013-05-26 14:57:14,False,https://t.co/NPpMxYwOvY,,2019-03-26 06:34:17,India
contra_investor,1103100883158491136,iShivaniMishra,Chowkidar Shivani????,???? ?? ???? ???..??? ??????? ?? ??? ????????? ?? !,False,False,friends,6155,6652,1,508,710,en,2019-03-06 01:11:59,False,,,2019-04-05 05:01:10,
contra_investor,717020664587227136,AltNews,Alt News,Alternative News and Views in the Post-Truth Worldcontact@altnews.in,False,False,friends,0,110561,305,1940,0,en-gb,2016-04-04 16:07:02,True,https://t.co/UdpNTb377k,,2019-04-05 15:27:40,
contra_investor,3006989562,JantaKaReporter,Janta Ka Reporter,Leading the media revolution in India! Send your write ups to ireport@jantakareporter.com,False,False,friends,309,148258,317,79650,904,en,2015-02-01 17:34:18,True,https://t.co/jjvGfOrpyD,,2019-04-05 15:40:00,
contra_investor,1018749503124508673,iSunidhi_,Sunidhi,Don't show me your Attitude My Blacklist is Bigger than your Friend List.,False,False,friends,169,58370,23,4406,1796,en,2018-07-16 06:49:43,False,,,2019-04-05 15:40:30,India
contra_investor,60843563,dhanyarajendran,Dhanya Rajendran,Journalist. Editor-in-chief @thenewsminute . Views personal don't troll TNM for it. https://t.co/p7JTC3eRmQ?,False,False,friends,2606,187972,964,89921,5306,en,2009-07-28 07:42:48,True,https://t.co/nefqcfVGTQ,,2019-04-05 13:39:45,bengaluru  india
contra_investor,1088230878625427456,Ayesha129a2z,Ayesha,Student.I love my India.I want to help poor children and start a school in future.Thank you for following me.,False,False,friends,884,549,0,818,561,en,2019-01-24 00:23:54,False,,,2019-04-05 08:45:54,Karnataka  India
contra_investor,1043840922839126016,SambitPatra4BJP,Chowkidar Dr. Sambit Patra ????,???? ????? ?? ???? ????? ??? ??? ???? ?? ?????? ?? ???? ?? ????? ??? ????? ?? ???? ?? ???? ?? ?????? ??? |,False,False,friends,5158,25419,7,94,32,en,2018-09-23 12:34:04,False,,,2019-04-05 09:28:12,???? ?? ???? ???? ??? 
contra_investor,101733026,GuruKrpahiKvalm,Chowkidar Jayita,Nationalist Hindu Bengalee,False,False,friends,447,124,1,715,1348,en,2010-01-04 11:26:59,False,,,2019-04-05 11:12:37,Kolkata  India
contra_investor,2523211992,ugtunga,Mauna?????,Nationalist Hindu Modified. Namo for 2019. My tweets are my own. RTs are not endorsements.  Blessed to be followed by @officeofrksingh ?? No DM,False,False,friends,1034,5352,9,20368,34571,en,2014-05-25 18:25:22,False,,,2019-04-05 15:34:39,Mangalore  India
contra_investor,158295414,meenakshisharan,Meenakshi Sharan,In love with Existence.Restaurateur.Promote Indian crafts.Tweet for revival of Hindu culturerectified historical facts. https://t.co/VUhg76pbNp,False,False,friends,97,15184,57,73167,93481,en,2010-06-22 08:41:36,False,https://t.co/5pi75VaO29,,2019-04-05 14:12:55,Mumbai India
contra_investor,157987620,YoginiWagh,Chowkidar Yogini,I am too busy getting stronger..!!Ardent Alternate History Lover | Fitness Enthusiast | Learner | Dreamer | Believer |,False,False,friends,195,251,3,799,952,en,2010-06-21 12:52:01,False,https://t.co/5q2ZWiEb6Q,,2019-04-05 14:06:26,Bharat
contra_investor,357302814,bpjIndia,????? ????,~?????? ~???? ?????? ~??????? ??????? ~? ~???? ?? ?? ????? ???? ?? ?? ?? ?? ???? ?? ???? ??? ??~???? ???? ??????? ?? ?? ???? ?? ???? ?? ???? ????? ????????,False,False,friends,505,1230,24,79533,3444,en,2011-08-18 04:39:54,False,,,2019-04-05 15:28:33,????????
contra_investor,2797346964,CongressDahan,#CongressMuktBharat ???? Lakshya 2019 - 350 Paar,by TajinderBagga/ShobhaBJP/KapilMishra/shehzad_Ind/vinitgoenka/SupriyoBabul/SharmaKhemchand/KailashOnline/surnell/PayalRohatgi/Offices RKSingh-MLekhi-TC Gehlot,False,False,friends,5748,15305,25,84659,4957,en,2014-09-08 06:50:58,False,,,2019-04-05 15:29:34,Vododara  India
contra_investor,3300890464,RohiniShah73,Chowkidaar Rohini ???? abki baar 400 paar,Krishna ne Dwaapar Yug mein kahaa tha main hi bhagwaan hoon aur Kalyug mein Modiji keh rahe hai main hi Chowkidaar hoon;Honoured to be followed by @narendramodi,False,False,friends,1357,19978,36,97194,61297,en,2015-05-27 20:10:40,False,https://t.co/3SVIHM1NfW,,2019-04-05 15:34:38,Akhand Bharat
contra_investor,997485481221746688,Devanan61631399,??????? ???????,?????? ?? ???? ?????? ????? ?? ???? ???? ??pm,False,False,friends,6187,10376,2,9564,167461,en,2018-05-18 14:34:05,False,,,2019-04-05 14:13:39,Uttar Pradesh  India
contra_investor,984722950585815040,WW3Info,Third World War Info,We welcome viewers? thoughts opinions and analysis about the happenings and effects of the World War III as we make the ?common man? aware of its brutality,False,False,friends,159,2359,24,517,1,en,2018-04-13 09:20:21,False,https://t.co/C60C0cl3Jh,,2019-04-05 13:04:18,
contra_investor,799188727616651268,Crazymusiclove3,Crazy doctor.....!,?? Doctor by profession (Radiologist)....Music is life...Writting travelling n photography r passion...never alone...always with self ??,False,False,friends,93,11306,42,63977,2707,en,2016-11-17 09:53:35,False,,,2019-04-02 07:34:30,In search of self 
contra_investor,1099900796752277504,Yogibrigade,Yogi Yuva Brigade,???? ???? ??????? - ???? ????? ???? ????????? ?????? ?? ???????.???? ???? ?? ????? ??????? ???? ??????#NamoAgain #Modi4India #NaMo ????,False,False,friends,2998,1126,0,1574,3583,en,2019-02-25 05:15:59,False,,,2019-04-05 15:14:24,India
contra_investor,2498059646,DRSRIGANGA,ChowkidarDR.SRIGANGA,Dr by professionBhakth of Sree ModijiBJPRSS social workerkkSamrakshana Samithi State President Mathrusamiti x.state secretary of YKSVSPresident's Guide,False,False,friends,2913,848,0,6829,8217,en,2014-05-16 08:29:33,False,,,2019-04-05 14:43:30,
contra_investor,1075717099085914112,MeMamtta,????,Be like a diamond precious and rare. Not like a stone found everywhere.,False,False,friends,31,10401,2,170,25,en,2018-12-20 11:38:37,False,,,2019-04-05 15:26:21,
contra_investor,2165433355,MaheshLC,Chowkidar Mahesh (Advocate),? Advocate (Gujarat High Court)Poet_Traveler_Runner_Football lover.,False,False,friends,5571,6017,0,549,6322,en,2013-10-30 20:32:50,False,,,2019-04-05 15:21:30,Mehsana Gujarat India
contra_investor,1094645942735855618,priyankagandhi,Priyanka Gandhi Vadra,General Secretary Indian National Congress,False,False,friends,8,346593,214,23,0,en,2019-02-10 17:15:05,True,https://t.co/SEtVqlka92,,2019-04-04 08:14:21,New Delhi  India
contra_investor,896396378640752640,Umashankar_khad,Chowkidar Umashankar Khadria,???? ?????? ???????? ? ???????? ? ????? ? ?? ???? ? ??,False,False,friends,1282,5781,1,29893,54908,en,2017-08-12 15:42:05,False,,,2019-04-05 15:34:07,Rajasthan  India
contra_investor,1110477787943440384,dsr_punadiya,???????? ????,??????????? ???????? ???????? ?????? ?? ??? ?? ???? ???? ??,False,False,friends,717,987,0,9091,65,en,2019-03-26 09:45:11,False,,,2019-04-05 14:13:46,Pali Rajasthan
contra_investor,3163796347,jaihind100,Srishti,It?s good to leave a footprint wherever you go so why not follow?,False,False,friends,705,63883,14,7354,1193,en,2015-04-19 10:48:13,False,,,2019-04-05 15:21:35,New Delhi  India
contra_investor,1110470689444655105,KhushiM123,Khushi Mishra,Official account,False,False,friends,2428,2604,0,272,283,en,2019-03-26 09:16:58,False,,,2019-04-05 15:35:19,New Delhi  India
contra_investor,2253142422,isro,ISRO,Indian Space Research Organisation,False,False,friends,33,1722235,1903,1103,195,en,2013-12-19 07:29:18,True,http://t.co/JOzZ4I7z4x,,2019-04-01 09:19:30,Bangalore
contra_investor,2907739345,DRDO_India,DRDO,DRDO is the R&D wing of Ministry of Defence Govt. of India,False,False,friends,127,181055,278,1516,931,en,2014-11-23 03:50:52,True,http://t.co/UMuXKFi03o,,2019-03-27 18:54:25,DRDO Bhawan Rajaji Marg Delhi
contra_investor,1071398942506663937,upasanatigress,Chowkidar Upasana Singh,21 year old Delhi girl Big Modi Fan ????,False,False,friends,34498,34643,15,1952,10253,en,2018-12-08 13:39:48,False,,,2019-04-05 13:52:46,
contra_investor,1077639344846888960,ImRichiShah,Richi Shah,Model,False,False,friends,8284,20629,4,361,12234,en,2018-12-25 18:56:56,False,,,2019-04-04 08:47:30,Mumbai  India
contra_investor,764362430130622464,ASGHARB89425824,ASGHAR BALOCH,Iam a baloch,False,False,friends,389,63,0,4,7,en,2016-08-13 07:26:19,False,,,2016-08-25 06:40:59,Free Balochistan
contra_investor,442130522,Aish17aer,Chowkidar Dr Aishwarya S,PhD Biotech  Leading Udvat Enviro. Passion to express with pen!,False,False,friends,1639,7958,59,30284,29158,en,2011-12-20 19:48:32,False,https://t.co/KiFiUa9cQy,,2019-04-05 15:26:48,
contra_investor,116484117,ishitajoshi,Chowkidar (Mini) - Ishita,Interior Designer by profession|Dancer by heart & a true Indian by Soul! ???? jai hind! Vande Mataram! Huge Modi fan! #NamoAgain2019,False,False,friends,841,622,13,9747,5323,en,2010-02-22 16:33:02,False,https://t.co/EJUc2b6rxJ,,2019-04-05 13:29:36,
contra_investor,961475684077002753,MousamiSingh1,Chowkidar Mousami Singh,##country Comes first....Honoured to be followed by Union Minister @Rajksinghindia?????????? and fearless leaders @KapilMishra_IND and @TajinderBagga,False,False,friends,2256,2506,4,4417,3581,en,2018-02-08 05:44:01,False,,,2019-04-05 13:18:52,Kolkata  India 
contra_investor,593738055,Rahul05248499,Rahul Mangale,,False,False,friends,10,14,0,1,0,en,2012-05-29 12:21:24,False,,,2017-01-21 15:41:57,
contra_investor,488827280,nikkarni,Nikhil Kulkarni,CEO @ Kronikare Hospice #kronikare There is no path to happiness. Happiness is the path. - #Buddha,False,False,friends,436,105,2,32,10,en,2012-02-10 21:56:22,False,https://t.co/KiOHZiufeH,,2019-01-12 20:40:24,San Jose  CA
contra_investor,1675072938,bolMJwordpress,Mahesh_Jadhav_bolMJ,CreatorInventorEngineerAuthor,False,False,friends,120,76,2,92,8,en,2013-08-16 07:42:32,False,https://t.co/lQ9EhdPEc2,,2018-05-23 03:14:55,Bengaluru  India
contra_investor,957272049495425024,Aashirw45027747,Aashirwad,,False,False,friends,48,5,0,154,268,en,2018-01-27 15:20:16,False,,,2018-12-27 08:07:46,
contra_investor,2913318373,shahparags,Parag Shah,,False,False,friends,55,23,0,1,2,en,2014-11-29 04:09:09,False,,,2014-11-30 02:39:24,
